truncated,text,is_quote_status,id,favorite_count,source,retweeted,retweet_count,favorited,lang,created_at,clean_text,clean_text_with_stopwords
False,"Good message anytime, especially now. #EmbraceAmbition https://t.co/7X21QLL4Wx",True,839162010617188352,33559,iphone,False,9227,False,en,Tue Mar 07 17:13:08 +0000 2017,good message anytime especially embraceambition,good message anytime especially now embraceambition
False,RT @NickMerrill: Warm welcome in Boston this morning. https://t.co/mEswRa0VBE,False,837770037847076865,0,iphone,False,4483,False,en,Fri Mar 03 21:01:56 +0000 2017,rt @nickmerrill warm welcome boston morning,rt @nickmerrill warm welcome in boston this morning
True,"Thanks to Pres Johnson &amp; the entire Wellesley community. And congrats to Wellesley's first NCAA crew champions, tha… https://t.co/7a0KcB1Hm0",False,837768096286920704,54123,iphone,False,6702,False,en,Fri Mar 03 20:54:13 +0000 2017,thanks pres johnson entire wellesley community congrats wellesley first ncaa crew champions tha,thanks to pres johnson the entire wellesley community and congrats to wellesley s first ncaa crew champions tha
False,"Trump's own @DHSgov confirmed this weekend that the ban doesn't enhance security.
But it foments fear &amp; resentment.
https://t.co/jbzGFBsKnF",False,836275870343929861,26563,iphone,False,10502,False,en,Mon Feb 27 18:04:39 +0000 2017,trump @dhsgov confirmed weekend ban enhance security foments fear resentment,trump s own @dhsgov confirmed this weekend that the ban doesn t enhance security but it foments fear resentment
False,"With threats &amp; hate crimes on rise, we shouldn't have to tell @POTUS to do his part. He must step up &amp; speak out.
https://t.co/QKKyXyuqNM",False,836275807077064704,48431,iphone,False,18287,False,en,Mon Feb 27 18:04:24 +0000 2017,threats hate crimes rise tell @potus part must step speak,with threats hate crimes on rise we shouldn t have to tell @potus to do his part he must step up speak out
False,"Congrats to @DNC chair @TomPerez &amp; deputy @keithellison. Excited for strong, unified party standing for best of our country into the future.",False,835602432675610624,75680,iphone,False,13717,False,en,Sat Feb 25 21:28:39 +0000 2017,congrats @dnc chair @tomperez deputy @keithellison excited strong unified party standing best country future,congrats to @dnc chair @tomperez deputy @keithellison excited for strong unified party standing for best of our country into the future
False,"Let resistance plus persistence equal progress…here was my message to Democrats today.
https://t.co/7HpG7dDF6H",False,835198816395526144,59952,iphone,False,17436,False,en,Fri Feb 24 18:44:49 +0000 2017,let resistance plus persistence equal progress message democrats today,let resistance plus persistence equal progress here was my message to democrats today
False,"If you can't stand the heat, get out of the...Congress.
https://t.co/TEAXDPEPrt",False,834506616586268676,97152,iphone,False,34492,False,en,Wed Feb 22 20:54:16 +0000 2017,stand heat get congress,if you can t stand the heat get out of the congress
False,"JCC threats, cemetery desecration &amp; online attacks are so troubling &amp; they need to be stopped. Everyone must speak out, starting w/ @POTUS.",False,834027159148695552,131392,iphone,False,39665,False,en,Tue Feb 21 13:09:04 +0000 2017,jcc threats cemetery desecration online attacks troubling need stopped everyone must speak starting w @potus,jcc threats cemetery desecration online attacks are so troubling they need to be stopped everyone must speak out starting w @potus
True,"If you're studying global health, or just want to feed your inner wonk, check out my wonderful daughter &amp;… https://t.co/30VA9xJxNd",True,832954259046006784,44293,iphone,False,8235,False,en,Sat Feb 18 14:05:45 +0000 2017,studying global health want feed inner wonk check wonderful daughter,if you re studying global health or just want to feed your inner wonk check out my wonderful daughter
False,"Thanks to Isolde Fair &amp; her classmates for this inspiring song. I'm with YOU. 👏👏👏✨
Watch: https://t.co/3Gt7IbcAMn",False,831923081652404228,33439,iphone,False,8421,False,en,Wed Feb 15 17:48:13 +0000 2017,thanks isolde fair classmates inspiring song watch,thanks to isolde fair her classmates for this inspiring song i m with you watch
False,"Philippe's got his own way of saying things, but he has a point about the real consequences of fake news... https://t.co/a02sXiaHfp",True,831377792893849600,100742,iphone,False,30707,False,en,Tue Feb 14 05:41:26 +0000 2017,philippe got way saying things point real consequences fake news,philippe s got his own way of saying things but he has a point about the real consequences of fake news
False,3-0,False,829846842150096896,448417,iphone,False,184053,False,und,Fri Feb 10 00:17:59 +0000 2017, , 
False,"""She was warned. She was given an explanation. Nevertheless, she persisted.""

So must we all.

https://t.co/JXROGHPNkH",False,829393915325321217,239864,iphone,False,78925,False,en,Wed Feb 08 18:18:13 +0000 2017,warned given explanation nevertheless persisted must,she was warned she was given an explanation nevertheless she persisted so must we all
False,"I'm one of 100 million #SuperBowl fans that just went #Gaga for the Lady, &amp; her message to all of us. https://t.co/8AoNqjwr1b",True,828427378586157057,264087,iphone,False,62368,False,en,Mon Feb 06 02:17:33 +0000 2017,one million superbowl fans went gaga lady message us,i m one of million superbowl fans that just went gaga for the lady her message to all of us
False,"At 103, Ruline Steininger had an energy &amp; vibrancy all should aspire to. My thoughts &amp; prayers are w/ her family.
https://t.co/LQ1qozY3NH",False,827665276246323200,67231,iphone,False,13800,False,en,Fri Feb 03 23:49:13 +0000 2017,ruline steininger energy vibrancy aspire thoughts prayers w family,at ruline steininger had an energy vibrancy all should aspire to my thoughts prayers are w her family
False,"What I'm thinking about today:

Khizr Khan:
https://t.co/wrHK7IkBrG

And a vet who fought with those now excluded:
https://t.co/4LhNIT8xVo",False,826512204254044160,61213,iphone,False,17327,False,en,Tue Jan 31 19:27:20 +0000 2017,thinking today khizr khan vet fought excluded,what i m thinking about today khizr khan and a vet who fought with those now excluded
False,I stand with the people gathered across the country tonight defending our values &amp; our Constitution. This is not who we are.,False,825551481927503872,586481,iphone,False,174658,False,en,Sun Jan 29 03:49:45 +0000 2017,stand people gathered across country tonight defending values constitution,i stand with the people gathered across the country tonight defending our values our constitution this is not who we are
False,.@MichaelNutter got a lot of great points into 140 characters here. We have to keep the momentum. https://t.co/Bd66lBPMEs,True,823324426301243402,92379,iphone,False,20574,False,en,Mon Jan 23 00:20:14 +0000 2017,@michaelnutter got lot great points characters keep momentum,@michaelnutter got a lot of great points into characters here we have to keep the momentum
False,"Scrolling through images of the #womensmarch is awe-inspiring. Hope it brought joy to others as it did to me.
https://t.co/29oaMvk3hU",False,823324013984415748,206031,iphone,False,35729,False,en,Mon Jan 23 00:18:36 +0000 2017,scrolling images womensmarch awe inspiring hope brought joy others,scrolling through images of the womensmarch is awe inspiring hope it brought joy to others as it did to me
True,"I stand w/ Nora Harren, a 17-year  from Boise, ID, &amp; every person marching for our values today. Onward! ✊✊🏾✊🏽✨… https://t.co/Zt8THPtAn8",False,822903412492734468,121584,iphone,False,23042,False,en,Sat Jan 21 20:27:17 +0000 2017,stand w nora harren year boise id every person marching values today onward,i stand w nora harren a year from boise id every person marching for our values today onward
False,"'Hope Not Fear'
Indeed. 
And what a beautiful piece by Louisa Cannell. 
#womensmarch 👊👊🏻👊🏼👊🏽✨ https://t.co/7h3Bzx79nB",False,822846188936396803,267492,iphone,False,92425,False,en,Sat Jan 21 16:39:53 +0000 2017,hope fear indeed beautiful piece louisa cannell womensmarch,hope not fear indeed and what a beautiful piece by louisa cannell womensmarch
False,"Thanks for standing, speaking &amp; marching for our values @womensmarch. Important as ever. I truly believe we're always Stronger Together.",False,822822900239581184,449240,iphone,False,120000,False,en,Sat Jan 21 15:07:21 +0000 2017,thanks standing speaking marching values @womensmarch important ever truly believe always stronger together,thanks for standing speaking marching for our values @womensmarch important as ever i truly believe we re always stronger together
False,I'm here today to honor our democracy &amp; its enduring values. I will never stop believing in our country &amp; its future. #Inauguration,False,822472212569616385,345861,iphone,False,70501,False,en,Fri Jan 20 15:53:50 +0000 2017,today honor democracy enduring values never stop believing country future inauguration,i m here today to honor our democracy its enduring values i will never stop believing in our country its future inauguration
True,"Indeed. Bill &amp; I have you in our thoughts &amp; look forward to you both being back on your feet soon, wild socks &amp; all… https://t.co/yUWSbJDnlH",True,821869861018206208,85245,iphone,False,10901,False,en,Thu Jan 19 00:00:19 +0000 2017,indeed bill thoughts look forward back feet soon wild socks,indeed bill i have you in our thoughts look forward to you both being back on your feet soon wild socks all
False,Delighted that @NYGovCuomo proposed free college for ppl making &lt;125K in NY. A plan @SenSanders &amp; I worked hard on. https://t.co/V0aXjhxKpm,False,816425914850492416,46527,iphone,False,9896,False,en,Tue Jan 03 23:28:01 +0000 2017,delighted @nygovcuomo proposed free college ppl making lt k ny plan @sensanders worked hard,delighted that @nygovcuomo proposed free college for ppl making lt k in ny a plan @sensanders i worked hard on
False,The holidays are a time to be thankful for our blessings. Let's rejoice in this season &amp; look forward with renewed hope &amp; determination. -H,False,813499015753039872,122739,iphone,False,21466,False,en,Mon Dec 26 21:37:34 +0000 2016,holidays time thankful blessings let rejoice season look forward renewed hope determination h,the holidays are a time to be thankful for our blessings let s rejoice in this season look forward with renewed hope determination h
True,I was greeted by this heartwarming display on the corner of my street today. Thank you to all of you who did this.… https://t.co/fWPOa4Bgzc,False,801888191276089344,309807,iphone,False,52513,False,en,Thu Nov 24 20:40:17 +0000 2016,greeted heartwarming display corner street today thank,i was greeted by this heartwarming display on the corner of my street today thank you to all of you who did this
False,"Hoping everyone has a safe &amp; Happy Thanksgiving today, &amp; quality time with family &amp; friends. -H",False,801887362787770368,113036,iphone,False,14189,False,en,Thu Nov 24 20:37:00 +0000 2016,hoping everyone safe happy thanksgiving today quality time family friends h,hoping everyone has a safe happy thanksgiving today quality time with family friends h
False,Looking forward to honoring some brave young people tonight at @ChildDefender where I started my career. Tune in: https://t.co/4gmaM2A9Dx -H,False,799043343275753472,58779,iphone,False,8115,False,en,Thu Nov 17 00:15:53 +0000 2016,looking forward honoring brave young people tonight @childdefender started career tune h,looking forward to honoring some brave young people tonight at @childdefender where i started my career tune in h
False,"Scripture tells us: Let us not grow weary in doing good, for in due season, we shall reap, if we do not lose heart. https://t.co/snXfdLgZq8",False,796425920378765313,212969,tweetdeck,False,69373,False,en,Wed Nov 09 18:55:10 +0000 2016,scripture tells us let us grow weary good due season shall reap lose heart,scripture tells us let us not grow weary in doing good for in due season we shall reap if we do not lose heart
False,“Let us have faith in each other. Let us not grow weary. Let us not lose heart. For there are more seasons to come and...more work to do.”,False,796395255432146948,209939,tweetdeck,False,79335,False,en,Wed Nov 09 16:53:19 +0000 2016,let us faith let us grow weary let us lose heart seasons come work,let us have faith in each other let us not grow weary let us not lose heart for there are more seasons to come and more work to do
False,"“We are stronger together and will go forward together. And you should never, ever regret fighting for that.” —Hillary",False,796395181008416773,179577,tweetdeck,False,71265,False,en,Wed Nov 09 16:53:02 +0000 2016,stronger together go forward together never ever regret fighting hillary,we are stronger together and will go forward together and you should never ever regret fighting for that hillary
False,“I am grateful to our country for all it has given me. I count my blessings every day that I am an American.” —Hillary,False,796395004331786246,90990,tweetdeck,False,19951,False,en,Wed Nov 09 16:52:19 +0000 2016,grateful country given count blessings every day american hillary,i am grateful to our country for all it has given me i count my blessings every day that i am an american hillary
False,"""To all the little girls watching...never doubt that you are valuable and powerful &amp; deserving of every chance &amp; opportunity in the world.""",False,796394920051441664,1218124,tweetdeck,False,670304,False,en,Wed Nov 09 16:51:59 +0000 2016,little girls watching never doubt valuable powerful deserving every chance opportunity world,to all the little girls watching never doubt that you are valuable and powerful deserving of every chance opportunity in the world
False,"""We have still have not shattered that highest and hardest glass ceiling. But some day, someone will."" —Hillary",False,796394862429999104,140282,tweetdeck,False,56274,False,en,Wed Nov 09 16:51:46 +0000 2016,still shattered highest hardest glass ceiling day someone hillary,we have still have not shattered that highest and hardest glass ceiling but some day someone will hillary
False,"""To all the women...who put their faith in this campaign and in me...nothing has made me prouder than to be your champion."" —Hillary",False,796394614244646912,258951,tweetdeck,False,90227,False,en,Wed Nov 09 16:50:46 +0000 2016,women put faith campaign nothing made prouder champion hillary,to all the women who put their faith in this campaign and in me nothing has made me prouder than to be your champion hillary
False,"""This loss hurts. But please never stop believing that fighting for what’s right is worth it."" —Hillary",False,796394515582095361,297305,tweetdeck,False,144986,False,en,Wed Nov 09 16:50:23 +0000 2016,loss hurts please never stop believing fighting right worth hillary,this loss hurts but please never stop believing that fighting for what s right is worth it hillary
False,"""To Bill, Chelsea, Marc, Charlotte, Aidan, our brothers, and our entire family—my love for you means more than I can ever express."" —Hillary",False,796393795965304833,58996,tweetdeck,False,9148,False,en,Wed Nov 09 16:47:31 +0000 2016,bill chelsea marc charlotte aidan brothers entire family love means ever express hillary,to bill chelsea marc charlotte aidan our brothers and our entire family my love for you means more than i can ever express hillary
False,"""To Barack and Michelle Obama, our country owes you an enormous debt of gratitude. We thank you for your graceful, determined leadership.”",False,796393719524130816,290505,tweetdeck,False,133526,False,en,Wed Nov 09 16:47:13 +0000 2016,barack michelle obama country owes enormous debt gratitude thank graceful determined leadership,to barack and michelle obama our country owes you an enormous debt of gratitude we thank you for your graceful determined leadership
False,"""I want to thank Tim Kaine and Anne Holton for being our partners on this journey."" —Hillary",False,796393404095692800,41666,tweetdeck,False,6897,False,en,Wed Nov 09 16:45:58 +0000 2016,want thank tim kaine anne holton partners journey hillary,i want to thank tim kaine and anne holton for being our partners on this journey hillary
False,"""Our responsibility as citizens is to keep doing our part to build that better, stronger, fairer America we seek. And I know you will.”",False,796393337712443392,71413,tweetdeck,False,21398,False,en,Wed Nov 09 16:45:42 +0000 2016,responsibility citizens keep part build better stronger fairer america seek know,our responsibility as citizens is to keep doing our part to build that better stronger fairer america we seek and i know you will
False,"""Our constitutional democracy demands our participation, not just every four years, but all the time."" —Hillary",False,796393027975729152,51327,tweetdeck,False,15100,False,en,Wed Nov 09 16:44:28 +0000 2016,constitutional democracy demands participation every four years time hillary,our constitutional democracy demands our participation not just every four years but all the time hillary
False,“Donald Trump is going to be our president. We owe him an open mind and the chance to lead.” —Hillary,False,796392800350863360,125696,tweetdeck,False,54509,False,en,Wed Nov 09 16:43:34 +0000 2016,donald trump going president owe open mind chance lead hillary,donald trump is going to be our president we owe him an open mind and the chance to lead hillary
False,"""We have seen that our nation is more deeply divided than we thought. But I still believe in America—and I always will."" —Hillary",False,796392743027310592,71090,tweetdeck,False,22535,False,en,Wed Nov 09 16:43:20 +0000 2016,seen nation deeply divided thought still believe america always hillary,we have seen that our nation is more deeply divided than we thought but i still believe in america and i always will hillary
False,"""I want you to remember this: Our campaign was never about one person or even one election. It was about the country we love.” —Hillary",False,796392680888614912,63691,tweetdeck,False,17752,False,en,Wed Nov 09 16:43:06 +0000 2016,want remember campaign never one person even one election country love hillary,i want you to remember this our campaign was never about one person or even one election it was about the country we love hillary
False,"“You represent the best of America, and being your candidate has been one of the greatest honors of my life.” —Hillary to @HFA",False,796392571073335296,40453,tweetdeck,False,9322,False,en,Wed Nov 09 16:42:39 +0000 2016,represent best america candidate one greatest honors life hillary @hfa,you represent the best of america and being your candidate has been one of the greatest honors of my life hillary to @hfa
False,"""This is not the outcome we wanted. I’m sorry we did not win this election for the values we share and the vision we hold for our country.""",False,796392494435102722,79178,tweetdeck,False,26892,False,en,Wed Nov 09 16:42:21 +0000 2016,outcome wanted sorry win election values share vision hold country,this is not the outcome we wanted i m sorry we did not win this election for the values we share and the vision we hold for our country
False,“I hope that he will be a successful president for all Americans.” —Hillary on Donald Trump,False,796392429112926208,30679,tweetdeck,False,9066,False,en,Wed Nov 09 16:42:06 +0000 2016,hope successful president americans hillary donald trump,i hope that he will be a successful president for all americans hillary on donald trump
False,“Last night I congratulated Donald Trump and offered to work with him on behalf of our country.” —Hillary,False,796392332467851264,38150,tweetdeck,False,10536,False,en,Wed Nov 09 16:41:42 +0000 2016,last night congratulated donald trump offered work behalf country hillary,last night i congratulated donald trump and offered to work with him on behalf of our country hillary
False,Watch Hillary deliver remarks on the election from New York City: https://t.co/MTRLzjN42x,False,796390484084215808,13045,tweetdeck,False,3144,False,en,Wed Nov 09 16:34:22 +0000 2016,watch hillary deliver remarks election new york city,watch hillary deliver remarks on the election from new york city
False,"This team has so much to be proud of. Whatever happens tonight, thank you for everything. https://t.co/x13iWOzILL",False,796169187882369024,365304,tweetdeck,False,139041,False,en,Wed Nov 09 01:55:01 +0000 2016,team much proud whatever happens tonight thank everything,this team has so much to be proud of whatever happens tonight thank you for everything
False,"RT @timkaine: Thinking about my daughter right now. No little girl will ever again have to wonder whether she, too, can be president. https…",False,796165954048757760,0,other,False,16257,False,en,Wed Nov 09 01:42:10 +0000 2016,rt @timkaine thinking daughter right little girl ever wonder whether president https,rt @timkaine thinking about my daughter right now no little girl will ever again have to wonder whether she too can be president https
False,"RT @HillaryforNC: If you haven't voted, NC, @POTUS needs you to get in line. As long as you're in line when polls close, you can vote. http…",False,796151631335329792,0,other,False,6183,False,en,Wed Nov 09 00:45:15 +0000 2016,rt @hillaryfornc voted nc @potus needs get line long line polls close vote http,rt @hillaryfornc if you haven t voted nc @potus needs you to get in line as long as you re in line when polls close you can vote http
False,"Remember, if you are in line before polls close, you can vote! Have a question? Call 1-917-444-5915. https://t.co/2MVKOatmvy",False,796143289971994624,21214,tweetdeck,False,12428,False,en,Wed Nov 09 00:12:06 +0000 2016,remember line polls close vote question call,remember if you are in line before polls close you can vote have a question call
False,"Election Day is almost over. Don’t wait—go vote now! 
Confirm where you vote at https://t.co/jfd3CXLD1s https://t.co/IvyE2hJFEU",False,796123724479164416,12201,tweetdeck,False,4336,False,en,Tue Nov 08 22:54:21 +0000 2016,election day almost wait go vote confirm vote,election day is almost over don t wait go vote now confirm where you vote at
False,"RT @RobbyMook: Strong Dem Broward + Orange Counties, FL surpassed total 2012 turnout as of 4pm. Amazing work, @HillaryforFL volunteers! #GO…",False,796110686434787329,0,other,False,1805,False,en,Tue Nov 08 22:02:33 +0000 2016,rt @robbymook strong dem broward orange counties fl surpassed total turnout pm amazing work @hillaryforfl volunteers go,rt @robbymook strong dem broward orange counties fl surpassed total turnout as of pm amazing work @hillaryforfl volunteers go
False,Our neighbors in battleground states need your help. Make calls to remind Hillary supporters to go vote: https://t.co/Iyboc4TNeA,False,796095529637789696,6184,tweetdeck,False,1804,False,en,Tue Nov 08 21:02:19 +0000 2016,neighbors battleground states need help make calls remind hillary supporters go vote,our neighbors in battleground states need your help make calls to remind hillary supporters to go vote
False,"Today's the day when we show how much stronger we are together. Once you’ve voted, sign up for a volunteer shift: https://t.co/KUIKH9W2ct",False,796080287985926144,9877,tweetdeck,False,2946,False,en,Tue Nov 08 20:01:45 +0000 2016,today day show much stronger together voted sign volunteer shift,today s the day when we show how much stronger we are together once you ve voted sign up for a volunteer shift
False,"It's going to be close, and we need you on this team. Confirm where to vote today: https://t.co/jfd3CXLD1s",False,796064581865078784,7591,tweetdeck,False,2416,False,en,Tue Nov 08 18:59:21 +0000 2016,going close need team confirm vote today,it s going to be close and we need you on this team confirm where to vote today
True,"If you’ve already voted, jump on the phone and remind voters in key battleground states to go vote:… https://t.co/KZhrr7FCuD",False,796056175179599872,6528,tweetdeck,False,2436,False,en,Tue Nov 08 18:25:56 +0000 2016,already voted jump phone remind voters key battleground states go vote,if you ve already voted jump on the phone and remind voters in key battleground states to go vote
False,RT @VP: Today is Election Day in America. It’s time to get out and vote. https://t.co/a0MJUF4QIy,False,796040510997676032,0,other,False,3787,False,en,Tue Nov 08 17:23:42 +0000 2016,rt @vp today election day america time get vote,rt @vp today is election day in america it s time to get out and vote
False,"Today, let's show the world that love will always trump hate. https://t.co/jfd3CXu1CS https://t.co/a7FXGtAfiG",False,796036845700141056,31671,other,False,15447,False,en,Tue Nov 08 17:09:08 +0000 2016,today let show world love always trump hate,today let s show the world that love will always trump hate
False,"RT @aliciakeys: This morning, I woke up feeling hopeful for the power of our voice, for unity, for our continued progress. #VoteLove #ImWit…",False,796034365696446464,0,other,False,10782,False,en,Tue Nov 08 16:59:17 +0000 2016,rt @aliciakeys morning woke feeling hopeful power voice unity continued progress votelove imwit,rt @aliciakeys this morning i woke up feeling hopeful for the power of our voice for unity for our continued progress votelove imwit
False,"How do we go high? 

We vote: https://t.co/jfd3CXu1CS https://t.co/rx5OWheuBd",False,796029388043141120,12445,other,False,4579,False,en,Tue Nov 08 16:39:30 +0000 2016,go high vote,how do we go high we vote
